datadate,price
19760204,395.000
19760205,394.300
19760206,398.900
19760209,399.700
19760210,395.400
19760211,407.800
19760212,408.800
19760213,409.600
19760216,410.700
19760217,405.900
19760218,412.200
19760219,411.900
19760220,422.900
19760223,417.200
19760224,424.000
19760225,425.800
19760226,416.400
19760227,416.200
19760301,419.300
19760302,414.500
19760303,416.200
19760304,415.800
19760305,422.900
19760308,426.300
19760309,422.800
19760310,429.900
19760311,428.100
19760312,425.800
19760315,428.200
19760316,421.750
19760317,419.800
19760318,425.700
19760319,422.400
19760322,422.700
19760323,420.100
19760324,420.300
19760325,416.900
19760326,413.000
19760329,406.600
19760330,402.900
19760331,410.600
19760401,412.100
19760402,415.400
19760405,408.600
19760406,413.700
19760407,417.000
19760408,426.600
19760409,428.000
19760412,426.800
19760413,444.500
19760414,438.500
19760415,440.000
19760420,455.000
19760421,446.000
19760422,444.400
19760423,441.400
19760426,439.800
19760427,456.500
19760428,450.900
19760429,443.200
19760430,443.000
19760503,441.400
19760504,438.400
19760505,435.900
19760506,437.900
19760507,447.000
19760510,456.300
19760511,447.400
19760512,453.100
19760513,454.800
19760514,447.100
19760517,450.800
19760518,441.900
19760519,443.800
19760520,437.800
19760521,445.600
19760524,438.200
19760525,450.400
19760526,450.800
19760527,466.900
19760528,462.000
19760601,467.700
19760602,464.900
19760603,463.700
19760604,465.700
19760607,463.000
19760608,480.700
19760609,476.400
19760610,485.200
19760611,492.400
19760614,494.100
19760615,491.400
19760616,480.600
19760617,483.300
19760618,484.700
19760621,478.500
19760622,485.600
19760623,488.600
19760624,477.700
19760625,477.300
19760628,470.700
19760629,470.000
19760630,483.300
19760701,481.800
19760702,496.200
19760705,498.600
19760706,504.300
19760707,508.400
19760708,500.200
19760709,502.500
19760712,497.400
19760713,481.500
19760714,487.900
19760715,495.600
19760716,482.100
19760719,471.500
19760720,443.800
19760721,454.100
19760722,450.900
19760723,449.900
19760726,453.600
19760727,453.500
19760728,460.200
19760729,456.000
19760730,454.300
19760802,447.100
19760803,425.000
19760804,438.700
19760805,434.200
19760806,423.000
19760809,416.200
19760810,420.000
19760811,429.000
19760812,427.400
19760813,431.900
19760816,432.900
19760817,430.100
19760818,419.400
19760819,427.200
19760820,435.000
19760823,426.800
19760824,422.800
19760825,410.500
19760826,419.400
19760827,421.000
19760831,410.500
19760901,408.800
19760902,429.100
19760903,428.500
19760906,435.100
19760907,436.000
19760908,444.500
19760909,427.400
19760910,429.000
19760913,418.300
19760914,415.100
19760915,417.400
19760916,428.400
19760917,425.600
19760920,423.300
19760921,433.900
19760922,433.700
19760923,437.800
19760924,437.700
19760927,442.900
19760928,437.000
19760929,437.000
19760930,439.000
19761001,436.000
19761004,430.900
19761005,434.300
19761006,430.700
19761007,429.500
19761008,424.400
19761011,413.100
19761012,417.700
19761013,421.200
19761014,420.800
19761015,416.200
19761018,420.200
19761019,419.500
19761020,418.100
19761021,420.000
19761022,420.500
19761025,414.700
19761026,415.500
19761027,415.100
19761028,428.000
19761029,427.100
19761101,429.900
19761102,429.500
19761103,435.500
19761104,429.400
19761105,436.200
19761108,438.700
19761109,432.500
19761110,444.400
19761111,446.200
19761112,444.700
19761115,457.000
19761116,436.600
19761117,434.200
19761118,430.900
19761119,433.600
19761122,437.900
