datadate,price
19761222,133.900
19761223,132.900
19761224,133.050
19761229,134.200
19761230,134.650
19761231,134.550
19770104,136.100
19770105,134.000
19770106,132.825
19770107,133.450
19770110,131.450
19770111,129.400
19770112,130.450
19770113,131.650
19770114,131.250
19770117,131.000
19770118,132.650
19770119,132.400
19770120,132.750
19770121,133.000
19770124,132.300
19770125,132.900
19770126,132.950
19770127,132.200
19770128,131.300
19770131,132.100
19770201,132.850
19770202,131.800
19770203,132.600
19770204,132.400
19770207,133.300
19770208,135.000
19770209,136.250
19770210,136.200
19770211,135.150
19770214,136.300
19770215,135.900
19770216,135.950
19770217,136.450
19770218,136.600
19770221,137.250
19770222,137.500
19770223,138.150
19770224,140.500
19770225,140.850
19770228,142.250
19770301,142.100
19770302,144.900
19770303,145.350
19770304,145.000
19770307,147.750
19770308,147.700
19770309,146.250
19770310,147.400
19770311,145.750
19770314,145.650
19770315,146.100
19770316,147.500
19770317,148.400
19770318,150.250
19770321,151.400
19770322,151.350
19770323,152.200
19770324,153.250
19770325,153.600
19770328,151.200
19770329,150.000
19770330,148.900
19770331,149.800
19770401,148.250
19770404,149.750
19770405,148.850
19770406,147.200
19770407,148.900
19770412,149.500
19770413,152.300
19770414,152.200
19770415,151.400
19770418,151.000
19770419,150.700
19770420,149.600
19770421,148.100
19770422,149.600
19770425,149.300
19770426,147.250
19770427,147.500
19770428,146.600
19770429,146.500
19770502,147.500
19770503,148.150
19770504,147.600
19770505,147.000
19770506,147.750
19770509,147.800
19770510,147.850
19770511,147.600
19770512,147.100
19770513,147.600
19770516,147.600
19770517,147.750
19770518,146.850
19770519,146.800
19770520,147.050
19770523,146.550
19770524,144.800
19770525,145.000
19770526,144.350
19770527,143.900
19770530,144.000
19770531,143.200
19770601,143.750
19770602,142.450
19770603,142.600
19770608,142.400
19770609,141.400
19770610,140.000
19770613,139.500
19770614,137.600
19770615,137.200
19770616,139.800
19770617,139.200
19770620,139.500
19770621,141.000
19770622,139.500
19770623,140.200
19770624,140.900
19770627,141.600
19770628,142.700
19770629,142.300
19770630,142.950
19770701,143.050
19770704,140.550
19770705,141.400
19770706,141.050
19770707,141.250
19770708,142.200
19770711,141.050
19770712,142.000
19770713,142.750
19770714,144.200
19770715,144.150
19770718,143.750
19770719,145.000
19770720,144.100
19770721,144.200
19770722,144.300
19770725,145.750
19770726,145.550
19770727,145.800
19770728,144.750
19770729,144.500
19770801,144.800
19770802,145.200
19770803,145.850
19770804,146.500
19770805,146.000
19770808,146.150
19770809,146.500
19770810,145.850
19770811,145.750
19770812,145.500
19770815,144.300
19770816,143.350
19770817,144.100
19770818,143.750
19770819,144.400
19770822,144.200
19770823,143.750
19770824,144.000
19770825,144.400
19770826,144.200
19770830,145.650
19770831,146.000
19770901,145.600
19770902,146.200
19770905,147.800
19770906,147.850
19770907,146.850
19770908,147.500
19770909,147.150
19770912,148.000
19770913,147.800
19770914,147.750
19770915,147.850
19770916,147.950
19770919,149.200
19770920,149.300
19770921,150.650
19770922,151.500
19770923,151.400
19770926,152.350
19770927,152.750
19770928,153.000
19770929,153.000
19770930,153.900
19771003,155.100
19771004,155.100
19771005,155.200
19771006,154.250
19771007,153.600
19771010,156.800
19771011,156.500
19771012,157.700
19771013,157.200
19771014,157.400
19771017,160.800
19771018,160.600
19771019,161.550
19771020,159.650
19771021,160.950
19771024,162.700
19771025,163.500
19771026,163.650
19771027,161.550
19771028,161.200
19771031,160.800
19771101,162.550
19771102,161.750
19771103,163.200
19771104,164.700
19771107,166.500
19771108,164.700
19771109,167.200
19771110,167.000
19771111,168.150
19771114,166.500
19771115,162.250
19771116,161.750
19771117,159.750
19771118,160.200
19771121,158.500
19771122,156.650
19771123,158.500
19771124,159.000
19771125,157.900
19771128,160.500
19771129,159.850
19771130,159.800
19771201,160.100
19771202,158.600
19771205,158.600
19771206,161.250
19771207,160.600
19771208,160.400
19771209,158.800
19771212,158.000
19771213,157.350
19771214,160.400
19771215,159.650
19771216,159.250
19771219,159.750
19771220,159.800
19771221,159.900
19771222,159.900
19771223,162.050
19771228,164.100
19771229,165.500
19771230,165.600
19780103,168.600
19780104,172.500
19780105,166.300
19780106,168.900
19780109,168.600
19780110,173.500
19780111,172.900
19780112,174.200
19780113,172.400
19780116,174.450
19780117,174.250
19780118,172.300
19780119,172.850
19780120,173.300
19780123,174.950
19780124,177.100
19780125,177.000
19780126,176.000
19780127,176.150
19780130,175.900
19780131,175.200
19780201,176.600
19780202,175.000
19780203,175.200
19780206,175.500
19780207,175.700
19780208,175.000
19780209,174.000
19780210,174.000
19780213,176.500
19780214,177.500
19780215,178.550
19780216,179.250
19780217,179.600
19780220,181.600
19780221,181.400
19780222,181.350
19780223,182.600
19780224,183.750
19780227,182.100
19780228,182.000
19780301,183.800
19780302,183.500
19780303,183.800
19780306,184.100
19780307,185.400
